,Open,Close,High,Low
14844,16891,16892,16892,16891
14845,16892,16893,16893,16892
14846,16893,16894,16894,16893
14847,16894,16895,16895,16894
14848,16895,16896,16896,16895
14849,16896,16897,16897,16896
14850,16897,16895,16897,16895
14851,16895,16894,16895,16894
14852,16894,16893,16894,16893
14853,16893,16892,16893,16892
14854,16892,16894,16894,16892
14855,16894,16895,16895,16894
14856,16895,16896,16896,16895
14857,16896,16897,16897,16896
14858,16897,16898,16898,16897
14859,16898,16899,16899,16898
14860,16899,16900,16900,16899
14861,16900,16901,16901,16900
14862,16901,16902,16902,16901
14863,16902,16900,16902,16900
14864,16900,16902,16902,16900
14865,16902,16903,16903,16902
14866,16903,16904,16904,16903
14867,16904,16905,16905,16904
14868,16905,16903,16905,16903
14869,16903,16902,16903,16902
14870,16902,16901,16902,16901
14871,16901,16900,16901,16900
14872,16900,16899,16900,16899
14873,16899,16901,16901,16899
14874,16901,16899,16901,16899
14875,16899,16898,16899,16898
14876,16898,16900,16900,16898
14877,16900,16898,16900,16898
14878,16898,16900,16900,16898
14879,16900,16901,16901,16900
14880,16901,16899,16901,16899
14881,16899,16898,16899,16898
14882,16898,16897,16898,16897
14883,16897,16896,16897,16896
14884,16896,16895,16896,16895
14885,16895,16894,16895,16894
14886,16894,16893,16894,16893
14887,16893,16892,16893,16892
14888,16892,16891,16892,16891
14889,16891,16890,16891,16890
14890,16890,16889,16890,16889
14891,16889,16888,16889,16888
14892,16888,16887,16888,16887
14893,16887,16886,16887,16886
14894,16886,16885,16886,16885
14895,16885,16884,16885,16884
14896,16884,16883,16884,16883
14897,16883,16882,16883,16882
14898,16882,16881,16882,16881
14899,16881,16880,16881,16880
14900,16880,16879,16880,16879
14901,16879,16878,16879,16878
14902,16878,16877,16878,16877
14903,16877,16876,16877,16876
14904,16876,16875,16876,16875
14905,16875,16874,16875,16874
14906,16874,16873,16874,16873
14907,16873,16872,16873,16872
14908,16872,16874,16874,16872
14909,16874,16875,16875,16874
14910,16875,16876,16876,16875
14911,16876,16877,16877,16876
14912,16877,16878,16878,16877
14913,16878,16879,16879,16878
14914,16879,16880,16880,16879
14915,16880,16881,16881,16880
14916,16881,16882,16882,16881
14917,16882,16883,16883,16882
14918,16883,16884,16884,16883
14919,16884,16885,16885,16884
14920,16885,16886,16886,16885
14921,16886,16887,16887,16886
14922,16887,16888,16888,16887
14923,16888,16889,16889,16888
14924,16889,16890,16890,16889
14925,16890,16891,16891,16890
14926,16891,16892,16892,16891
14927,16892,16893,16893,16892
14928,16893,16894,16894,16893
14929,16894,16895,16895,16894
14930,16895,16896,16896,16895
14931,16896,16897,16897,16896
14932,16897,16898,16898,16897
14933,16898,16899,16899,16898
14934,16899,16900,16900,16899
14935,16900,16901,16901,16900
14936,16901,16902,16902,16901
14937,16902,16900,16902,16900
14938,16900,16899,16900,16899
14939,16899,16901,16901,16899
14940,16901,16902,16902,16901
14941,16902,16900,16902,16900
14942,16900,16902,16902,16900
14943,16902,16900,16902,16900
14944,16900,16899,16900,16899
14945,16899,16901,16901,16899
14946,16901,16902,16902,16901
14947,16902,16903,16903,16902
14948,16903,16904,16904,16903
14949,16904,16905,16905,16904
14950,16905,16906,16906,16905
14951,16906,16904,16906,16904
14952,16904,16903,16904,16903
14953,16903,16902,16903,16902
14954,16902,16901,16902,16901
14955,16901,16903,16903,16901
14956,16903,16904,16904,16903
14957,16904,16902,16904,16902
14958,16902,16901,16902,16901
14959,16901,16900,16901,16900
14960,16900,16902,16902,16900
14961,16902,16903,16903,16902
14962,16903,16904,16904,16903
14963,16904,16905,16905,16904
14964,16905,16906,16906,16905
14965,16906,16904,16906,16904
14966,16904,16903,16904,16903
14967,16903,16902,16903,16902
14968,16902,16904,16904,16902
14969,16904,16905,16905,16904
14970,16905,16906,16906,16905
14971,16906,16907,16907,16906
14972,16907,16908,16908,16907
14973,16908,16909,16909,16908
14974,16909,16910,16910,16909
14975,16910,16911,16911,16910
14976,16911,16912,16912,16911
14977,16912,16913,16913,16912
14978,16913,16911,16913,16911
14979,16911,16910,16911,16910
14980,16910,16909,16910,16909
14981,16909,16911,16911,16909
14982,16911,16912,16912,16911
14983,16912,16913,16913,16912
14984,16913,16914,16914,16913
14985,16914,16912,16914,16912
14986,16912,16914,16914,16912
14987,16914,16912,16914,16912
14988,16912,16911,16912,16911
14989,16911,16913,16913,16911
14990,16913,16914,16914,16913
14991,16914,16915,16915,16914
14992,16915,16916,16916,16915
14993,16916,16917,16917,16916
14994,16917,16915,16917,16915
14995,16915,16914,16915,16914
14996,16914,16913,16914,16913
14997,16913,16912,16913,16912
14998,16912,16911,16912,16911
14999,16911,16913,16913,16911
15000,16913,16914,16914,16913
15001,16914,16915,16915,16914
15002,16915,16913,16915,16913
15003,16913,16915,16915,16913
15004,16915,16916,16916,16915
15005,16916,16917,16917,16916
15006,16917,16915,16917,16915
15007,16915,16917,16917,16915
15008,16917,16915,16917,16915
15009,16915,16914,16915,16914
15010,16914,16913,16914,16913
15011,16913,16912,16913,16912
15012,16912,16911,16912,16911
15013,16911,16910,16911,16910
15014,16910,16909,16910,16909
15015,16909,16911,16911,16909
15016,16911,16912,16912,16911
15017,16912,16913,16913,16912
15018,16913,16911,16913,16911
15019,16911,16910,16911,16910
15020,16910,16909,16910,16909
15021,16909,16911,16911,16909
15022,16911,16912,16912,16911
15023,16912,16913,16913,16912
15024,16913,16911,16913,16911
15025,16911,16910,16911,16910
15026,16910,16912,16912,16910
15027,16912,16913,16913,16912
15028,16913,16914,16914,16913
15029,16914,16915,16915,16914
15030,16915,16916,16916,16915
15031,16916,16917,16917,16916
15032,16917,16918,16918,16917
15033,16918,16919,16919,16918
15034,16919,16920,16920,16919
15035,16920,16921,16921,16920
15036,16921,16922,16922,16921
15037,16922,16923,16923,16922
15038,16923,16924,16924,16923
15039,16924,16925,16925,16924
15040,16925,16926,16926,16925
15041,16926,16924,16926,16924
15042,16924,16923,16924,16923
15043,16923,16922,16923,16922
15044,16922,16921,16922,16921
15045,16921,16920,16921,16920
15046,16920,16919,16920,16919
15047,16919,16918,16919,16918
15048,16918,16917,16918,16917
15049,16917,16916,16917,16916
15050,16916,16915,16916,16915
15051,16915,16914,16915,16914
15052,16914,16913,16914,16913
15053,16913,16912,16913,16912
15054,16912,16911,16912,16911
15055,16911,16910,16911,16910
15056,16910,16909,16910,16909
15057,16909,16908,16909,16908
15058,16908,16907,16908,16907
15059,16907,16906,16907,16906
15060,16906,16905,16906,16905
15061,16905,16904,16905,16904
15062,16904,16903,16904,16903
15063,16903,16902,16903,16902
15064,16902,16901,16902,16901
15065,16901,16900,16901,16900
15066,16900,16899,16900,16899
15067,16899,16898,16899,16898
15068,16898,16897,16898,16897
15069,16897,16896,16897,16896
15070,16896,16895,16896,16895
15071,16895,16894,16895,16894
15072,16894,16893,16894,16893
15073,16893,16895,16895,16893
15074,16895,16896,16896,16895
15075,16896,16897,16897,16896
15076,16897,16898,16898,16897
15077,16898,16899,16899,16898
15078,16899,16900,16900,16899
15079,16900,16901,16901,16900
15080,16901,16902,16902,16901
15081,16902,16900,16902,16900
15082,16900,16899,16900,16899
15083,16899,16898,16899,16898
15084,16898,16897,16898,16897
15085,16897,16899,16899,16897
15086,16899,16897,16899,16897
15087,16897,16896,16897,16896
15088,16896,16898,16898,16896
15089,16898,16899,16899,16898
15090,16899,16900,16900,16899
15091,16900,16901,16901,16900
15092,16901,16899,16901,16899
15093,16899,16898,16899,16898
15094,16898,16900,16900,16898
15095,16900,16901,16901,16900
15096,16901,16902,16902,16901
15097,16902,16900,16902,16900
15098,16900,16899,16900,16899
15099,16899,16901,16901,16899
15100,16901,16902,16902,16901
15101,16902,16900,16902,16900
15102,16900,16899,16900,16899
15103,16899,16901,16901,16899
15104,16901,16899,16901,16899
15105,16899,16898,16899,16898
15106,16898,16897,16898,16897
15107,16897,16896,16897,16896
15108,16896,16898,16898,16896
15109,16898,16899,16899,16898
15110,16899,16900,16900,16899
15111,16900,16901,16901,16900
15112,16901,16902,16902,16901
15113,16902,16900,16902,16900
15114,16900,16899,16900,16899
15115,16899,16901,16901,16899
15116,16901,16902,16902,16901
15117,16902,16900,16902,16900
15118,16900,16899,16900,16899
15119,16899,16901,16901,16899
15120,16901,16902,16902,16901
15121,16902,16900,16902,16900
15122,16900,16902,16902,16900
15123,16902,16903,16903,16902
15124,16903,16904,16904,16903
15125,16904,16902,16904,16902
15126,16902,16904,16904,16902
15127,16904,16905,16905,16904
15128,16905,16903,16905,16903
15129,16903,16902,16903,16902
15130,16902,16901,16902,16901
15131,16901,16900,16901,16900
15132,16900,16902,16902,16900
15133,16902,16903,16903,16902
15134,16903,16904,16904,16903
15135,16904,16905,16905,16904
15136,16905,16903,16905,16903
15137,16903,16902,16903,16902
15138,16902,16901,16902,16901
15139,16901,16900,16901,16900
15140,16900,16899,16900,16899
15141,16899,16898,16899,16898
15142,16898,16897,16898,16897
15143,16897,16896,16897,16896
15144,16896,16895,16896,16895
15145,16895,16894,16895,16894
15146,16894,16893,16894,16893
15147,16893,16892,16893,16892
15148,16892,16891,16892,16891
15149,16891,16890,16891,16890
15150,16890,16889,16890,16889
15151,16889,16888,16889,16888
15152,16888,16887,16888,16887
15153,16887,16889,16889,16887
15154,16889,16890,16890,16889
15155,16890,16888,16890,16888
15156,16888,16890,16890,16888
15157,16890,16888,16890,16888
15158,16888,16887,16888,16887
15159,16887,16886,16887,16886
15160,16886,16888,16888,16886
15161,16888,16889,16889,16888
15162,16889,16890,16890,16889
15163,16890,16891,16891,16890
15164,16891,16892,16892,16891
15165,16892,16893,16893,16892
15166,16893,16894,16894,16893
15167,16894,16895,16895,16894
15168,16895,16896,16896,16895
15169,16896,16897,16897,16896
15170,16897,16895,16897,16895
15171,16895,16897,16897,16895
15172,16897,16895,16897,16895
15173,16895,16894,16895,16894
15174,16894,16896,16896,16894
15175,16896,16894,16896,16894
15176,16894,16893,16894,16893
15177,16893,16892,16893,16892
15178,16892,16894,16894,16892
15179,16894,16895,16895,16894
15180,16895,16893,16895,16893
15181,16893,16895,16895,16893
15182,16895,16896,16896,16895
15183,16896,16897,16897,16896
15184,16897,16898,16898,16897
15185,16898,16899,16899,16898
15186,16899,16900,16900,16899
15187,16900,16901,16901,16900
15188,16901,16902,16902,16901
15189,16902,16903,16903,16902
15190,16903,16904,16904,16903
15191,16904,16905,16905,16904
15192,16905,16906,16906,16905
15193,16906,16904,16906,16904
15194,16904,16903,16904,16903
15195,16903,16902,16903,16902
15196,16902,16904,16904,16902
15197,16904,16905,16905,16904
15198,16905,16906,16906,16905
15199,16906,16907,16907,16906
15200,16907,16908,16908,16907
15201,16908,16909,16909,16908
15202,16909,16907,16909,16907
15203,16907,16909,16909,16907
15204,16909,16910,16910,16909
15205,16910,16911,16911,16910
15206,16911,16912,16912,16911
15207,16912,16913,16913,16912
15208,16913,16914,16914,16913
15209,16914,16912,16914,16912
15210,16912,16911,16912,16911
15211,16911,16910,16911,16910
15212,16910,16909,16910,16909
15213,16909,16908,16909,16908
15214,16908,16907,16908,16907
15215,16907,16906,16907,16906
15216,16906,16905,16906,16905
15217,16905,16907,16907,16905
15218,16907,16908,16908,16907
15219,16908,16909,16909,16908
15220,16909,16907,16909,16907
15221,16907,16906,16907,16906
15222,16906,16908,16908,16906
15223,16908,16909,16909,16908
15224,16909,16910,16910,16909
15225,16910,16911,16911,16910
15226,16911,16912,16912,16911
15227,16912,16910,16912,16910
15228,16910,16912,16912,16910
15229,16912,16910,16912,16910
15230,16910,16909,16910,16909
15231,16909,16908,16909,16908
15232,16908,16910,16910,16908
15233,16910,16911,16911,16910
15234,16911,16909,16911,16909
15235,16909,16908,16909,16908
15236,16908,16907,16908,16907
15237,16907,16909,16909,16907
15238,16909,16910,16910,16909
15239,16910,16911,16911,16910
15240,16911,16912,16912,16911
15241,16912,16913,16913,16912
15242,16913,16914,16914,16913
15243,16914,16915,16915,16914
15244,16915,16916,16916,16915
15245,16916,16917,16917,16916
15246,16917,16918,16918,16917
15247,16918,16919,16919,16918
15248,16919,16920,16920,16919
15249,16920,16921,16921,16920
15250,16921,16922,16922,16921
15251,16922,16923,16923,16922
15252,16923,16924,16924,16923
15253,16924,16925,16925,16924
15254,16925,16926,16926,16925
15255,16926,16927,16927,16926
15256,16927,16928,16928,16927
15257,16928,16929,16929,16928
15258,16929,16930,16930,16929
15259,16930,16931,16931,16930
15260,16931,16932,16932,16931
15261,16932,16933,16933,16932
15262,16933,16934,16934,16933
15263,16934,16935,16935,16934
15264,16935,16936,16936,16935
15265,16936,16937,16937,16936
15266,16937,16938,16938,16937
15267,16938,16939,16939,16938
15268,16939,16940,16940,16939
15269,16940,16941,16941,16940
15270,16941,16942,16942,16941
15271,16942,16943,16943,16942
15272,16943,16944,16944,16943
15273,16944,16945,16945,16944
15274,16945,16946,16946,16945
15275,16946,16947,16947,16946
15276,16947,16948,16948,16947
15277,16948,16949,16949,16948
15278,16949,16950,16950,16949
15279,16950,16948,16950,16948
15280,16948,16947,16948,16947
15281,16947,16949,16949,16947
15282,16949,16950,16950,16949
15283,16950,16951,16951,16950
15284,16951,16952,16952,16951
15285,16952,16953,16953,16952
15286,16953,16954,16954,16953
15287,16954,16955,16955,16954
15288,16955,16956,16956,16955
15289,16956,16957,16957,16956
15290,16957,16958,16958,16957
15291,16958,16959,16959,16958
15292,16959,16957,16959,16957
15293,16957,16956,16957,16956
15294,16956,16955,16956,16955
15295,16955,16954,16955,16954
15296,16954,16953,16954,16953
15297,16953,16952,16953,16952
15298,16952,16951,16952,16951
15299,16951,16950,16951,16950
15300,16950,16949,16950,16949
15301,16949,16951,16951,16949
15302,16951,16952,16952,16951
15303,16952,16953,16953,16952
15304,16953,16954,16954,16953
15305,16954,16955,16955,16954
15306,16955,16956,16956,16955
15307,16956,16957,16957,16956
15308,16957,16958,16958,16957
15309,16958,16959,16959,16958
15310,16959,16960,16960,16959
15311,16960,16961,16961,16960
15312,16961,16962,16962,16961
15313,16962,16963,16963,16962
15314,16963,16964,16964,16963
15315,16964,16965,16965,16964
15316,16965,16966,16966,16965
15317,16966,16967,16967,16966
15318,16967,16968,16968,16967
15319,16968,16969,16969,16968
15320,16969,16970,16970,16969
15321,16970,16971,16971,16970
15322,16971,16972,16972,16971
15323,16972,16970,16972,16970
15324,16970,16969,16970,16969
15325,16969,16968,16969,16968
15326,16968,16967,16968,16967
15327,16967,16966,16967,16966
15328,16966,16965,16966,16965
15329,16965,16964,16965,16964
15330,16964,16963,16964,16963
15331,16963,16965,16965,16963
15332,16965,16966,16966,16965
15333,16966,16967,16967,16966
15334,16967,16968,16968,16967
15335,16968,16966,16968,16966
15336,16966,16965,16966,16965
15337,16965,16964,16965,16964
15338,16964,16963,16964,16963
15339,16963,16962,16963,16962
15340,16962,16961,16962,16961
15341,16961,16960,16961,16960
15342,16960,16959,16960,16959
15343,16959,16958,16959,16958
15344,16958,16957,16958,16957
15345,16957,16956,16957,16956
15346,16956,16955,16956,16955
15347,16955,16954,16955,16954
15348,16954,16953,16954,16953
15349,16953,16952,16953,16952
15350,16952,16951,16952,16951
15351,16951,16950,16951,16950
15352,16950,16949,16950,16949
15353,16949,16948,16949,16948
15354,16948,16947,16948,16947
15355,16947,16946,16947,16946
15356,16946,16945,16946,16945
15357,16945,16944,16945,16944
15358,16944,16943,16944,16943
15359,16943,16942,16943,16942
15360,16942,16941,16942,16941
15361,16941,16940,16941,16940
15362,16940,16939,16940,16939
15363,16939,16938,16939,16938
15364,16938,16937,16938,16937
15365,16937,16936,16937,16936
15366,16936,16935,16936,16935
15367,16935,16934,16935,16934
15368,16934,16933,16934,16933
15369,16933,16935,16935,16933
15370,16935,16936,16936,16935
15371,16936,16937,16937,16936
15372,16937,16938,16938,16937
15373,16938,16939,16939,16938
15374,16939,16940,16940,16939
15375,16940,16938,16940,16938
15376,16938,16937,16938,16937
15377,16937,16936,16937,16936
15378,16936,16935,16936,16935
15379,16935,16934,16935,16934
15380,16934,16933,16934,16933
15381,16933,16932,16933,16932
15382,16932,16931,16932,16931
15383,16931,16930,16931,16930
15384,16930,16929,16930,16929
15385,16929,16928,16929,16928
15386,16928,16927,16928,16927
15387,16927,16926,16927,16926
15388,16926,16925,16926,16925
15389,16925,16924,16925,16924
15390,16924,16923,16924,16923
15391,16923,16922,16923,16922
15392,16922,16924,16924,16922
15393,16924,16925,16925,16924
15394,16925,16926,16926,16925
15395,16926,16927,16927,16926
15396,16927,16925,16927,16925
15397,16925,16924,16925,16924
15398,16924,16923,16924,16923
15399,16923,16922,16923,16922
15400,16922,16921,16922,16921
15401,16921,16923,16923,16921
15402,16923,16924,16924,16923
15403,16924,16925,16925,16924
15404,16925,16926,16926,16925
15405,16926,16924,16926,16924
15406,16924,16923,16924,16923
15407,16923,16922,16923,16922
15408,16922,16921,16922,16921
15409,16921,16920,16921,16920
15410,16920,16919,16920,16919
15411,16919,16918,16919,16918
15412,16918,16917,16918,16917
15413,16917,16916,16917,16916
15414,16916,16915,16916,16915
15415,16915,16914,16915,16914
15416,16914,16916,16916,16914
15417,16916,16917,16917,16916
15418,16917,16918,16918,16917
15419,16918,16919,16919,16918
15420,16919,16920,16920,16919
15421,16920,16921,16921,16920
15422,16921,16922,16922,16921
15423,16922,16923,16923,16922
15424,16923,16924,16924,16923
15425,16924,16925,16925,16924
15426,16925,16926,16926,16925
15427,16926,16927,16927,16926
15428,16927,16928,16928,16927
15429,16928,16929,16929,16928
15430,16929,16930,16930,16929
15431,16930,16931,16931,16930
15432,16931,16929,16931,16929
15433,16929,16928,16929,16928
15434,16928,16927,16928,16927
15435,16927,16926,16927,16926
15436,16926,16925,16926,16925
15437,16925,16924,16925,16924
15438,16924,16923,16924,16923
15439,16923,16922,16923,16922
15440,16922,16921,16922,16921
15441,16921,16920,16921,16920
15442,16920,16919,16920,16919
15443,16919,16918,16919,16918
15444,16918,16917,16918,16917
15445,16917,16916,16917,16916
15446,16916,16915,16916,16915
15447,16915,16914,16915,16914
15448,16914,16913,16914,16913
15449,16913,16912,16913,16912
15450,16912,16911,16912,16911
15451,16911,16910,16911,16910
15452,16910,16909,16910,16909
15453,16909,16908,16909,16908
15454,16908,16907,16908,16907
15455,16907,16906,16907,16906
15456,16906,16905,16906,16905
15457,16905,16904,16905,16904
15458,16904,16903,16904,16903
15459,16903,16902,16903,16902
15460,16902,16901,16902,16901
15461,16901,16900,16901,16900
15462,16900,16899,16900,16899
15463,16899,16898,16899,16898
15464,16898,16897,16898,16897
15465,16897,16896,16897,16896
15466,16896,16895,16896,16895
15467,16895,16894,16895,16894
15468,16894,16896,16896,16894
15469,16896,16897,16897,16896
15470,16897,16898,16898,16897
15471,16898,16896,16898,16896
15472,16896,16895,16896,16895
15473,16895,16894,16895,16894
15474,16894,16893,16894,16893
15475,16893,16892,16893,16892
15476,16892,16891,16892,16891
15477,16891,16890,16891,16890
15478,16890,16889,16890,16889
15479,16889,16888,16889,16888
15480,16888,16887,16888,16887
15481,16887,16886,16887,16886
15482,16886,16885,16886,16885
15483,16885,16887,16887,16885
15484,16887,16888,16888,16887
15485,16888,16889,16889,16888
15486,16889,16890,16890,16889
15487,16890,16891,16891,16890
15488,16891,16892,16892,16891
15489,16892,16893,16893,16892
15490,16893,16894,16894,16893
15491,16894,16895,16895,16894
15492,16895,16896,16896,16895
15493,16896,16897,16897,16896
15494,16897,16898,16898,16897
15495,16898,16899,16899,16898
15496,16899,16900,16900,16899
15497,16900,16901,16901,16900
15498,16901,16902,16902,16901
15499,16902,16903,16903,16902
15500,16903,16904,16904,16903
15501,16904,16902,16904,16902
15502,16902,16901,16902,16901
15503,16901,16903,16903,16901
15504,16903,16901,16903,16901
15505,16901,16900,16901,16900
15506,16900,16902,16902,16900
15507,16902,16903,16903,16902
15508,16903,16904,16904,16903
15509,16904,16905,16905,16904
15510,16905,16906,16906,16905
15511,16906,16907,16907,16906
15512,16907,16908,16908,16907
15513,16908,16906,16908,16906
15514,16906,16905,16906,16905
15515,16905,16904,16905,16904
15516,16904,16903,16904,16903
15517,16903,16902,16903,16902
15518,16902,16901,16902,16901
15519,16901,16900,16901,16900
15520,16900,16902,16902,16900
15521,16902,16903,16903,16902
15522,16903,16904,16904,16903
15523,16904,16905,16905,16904
15524,16905,16906,16906,16905
15525,16906,16904,16906,16904
15526,16904,16903,16904,16903
15527,16903,16902,16903,16902
15528,16902,16901,16902,16901
15529,16901,16900,16901,16900
15530,16900,16899,16900,16899
15531,16899,16898,16899,16898
15532,16898,16897,16898,16897
15533,16897,16896,16897,16896
15534,16896,16895,16896,16895
15535,16895,16894,16895,16894
15536,16894,16893,16894,16893
15537,16893,16895,16895,16893
15538,16895,16896,16896,16895
15539,16896,16897,16897,16896
15540,16897,16898,16898,16897
15541,16898,16896,16898,16896
15542,16896,16895,16896,16895
15543,16895,16894,16895,16894
15544,16894,16896,16896,16894
15545,16896,16897,16897,16896
15546,16897,16898,16898,16897
15547,16898,16899,16899,16898
15548,16899,16900,16900,16899
15549,16900,16901,16901,16900
15550,16901,16902,16902,16901
15551,16902,16903,16903,16902
15552,16903,16904,16904,16903
15553,16904,16905,16905,16904
15554,16905,16906,16906,16905
15555,16906,16907,16907,16906
15556,16907,16908,16908,16907
15557,16908,16909,16909,16908
15558,16909,16910,16910,16909
15559,16910,16908,16910,16908
15560,16908,16907,16908,16907
15561,16907,16906,16907,16906
15562,16906,16905,16906,16905
15563,16905,16904,16905,16904
15564,16904,16903,16904,16903
15565,16903,16902,16903,16902
15566,16902,16901,16902,16901
15567,16901,16903,16903,16901
15568,16903,16904,16904,16903
15569,16904,16905,16905,16904
15570,16905,16903,16905,16903
15571,16903,16902,16903,16902
15572,16902,16901,16902,16901
15573,16901,16900,16901,16900
15574,16900,16899,16900,16899
15575,16899,16898,16899,16898
15576,16898,16897,16898,16897
15577,16897,16899,16899,16897
15578,16899,16900,16900,16899
15579,16900,16901,16901,16900
15580,16901,16899,16901,16899
15581,16899,16898,16899,16898
15582,16898,16900,16900,16898
15583,16900,16901,16901,16900
15584,16901,16899,16901,16899
15585,16899,16898,16899,16898
15586,16898,16897,16898,16897
15587,16897,16896,16897,16896
15588,16896,16895,16896,16895
15589,16895,16894,16895,16894
15590,16894,16893,16894,16893
15591,16893,16892,16893,16892
15592,16892,16891,16892,16891
15593,16891,16890,16891,16890
15594,16890,16889,16890,16889
15595,16889,16888,16889,16888
15596,16888,16887,16888,16887
15597,16887,16889,16889,16887
15598,16889,16890,16890,16889
15599,16890,16891,16891,16890
15600,16891,16889,16891,16889
15601,16889,16888,16889,16888
15602,16888,16887,16888,16887
15603,16887,16886,16887,16886
15604,16886,16885,16886,16885
15605,16885,16884,16885,16884
15606,16884,16883,16884,16883
15607,16883,16882,16883,16882
15608,16882,16881,16882,16881
15609,16881,16880,16881,16880
15610,16880,16879,16880,16879
15611,16879,16878,16879,16878
15612,16878,16877,16878,16877
15613,16877,16876,16877,16876
15614,16876,16875,16876,16875
15615,16875,16874,16875,16874
15616,16874,16873,16874,16873
15617,16873,16872,16873,16872
15618,16872,16871,16872,16871
15619,16871,16870,16871,16870
15620,16870,16869,16870,16869
15621,16869,16868,16869,16868
15622,16868,16867,16868,16867
15623,16867,16866,16867,16866
15624,16866,16865,16866,16865
15625,16865,16864,16865,16864
15626,16864,16863,16864,16863
15627,16863,16862,16863,16862
15628,16862,16861,16862,16861
15629,16861,16860,16861,16860
15630,16860,16859,16860,16859
15631,16859,16858,16859,16858
15632,16858,16857,16858,16857
15633,16857,16859,16859,16857
15634,16859,16860,16860,16859
15635,16860,16861,16861,16860
15636,16861,16862,16862,16861
15637,16862,16863,16863,16862
15638,16863,16864,16864,16863
15639,16864,16865,16865,16864
15640,16865,16866,16866,16865
15641,16866,16867,16867,16866
15642,16867,16868,16868,16867
15643,16868,16869,16869,16868
15644,16869,16870,16870,16869
15645,16870,16871,16871,16870
15646,16871,16872,16872,16871
15647,16872,16873,16873,16872
15648,16873,16874,16874,16873
15649,16874,16875,16875,16874
15650,16875,16876,16876,16875
15651,16876,16877,16877,16876
15652,16877,16878,16878,16877
15653,16878,16879,16879,16878
15654,16879,16880,16880,16879
15655,16880,16881,16881,16880
15656,16881,16882,16882,16881
15657,16882,16883,16883,16882
15658,16883,16884,16884,16883
15659,16884,16885,16885,16884
15660,16885,16886,16886,16885
15661,16886,16887,16887,16886
15662,16887,16888,16888,16887
15663,16888,16889,16889,16888
15664,16889,16890,16890,16889
15665,16890,16891,16891,16890
15666,16891,16892,16892,16891
15667,16892,16893,16893,16892
15668,16893,16894,16894,16893
15669,16894,16892,16894,16892
15670,16892,16894,16894,16892
15671,16894,16895,16895,16894
15672,16895,16893,16895,16893
15673,16893,16892,16893,16892
15674,16892,16891,16892,16891
15675,16891,16890,16891,16890
15676,16890,16889,16890,16889
15677,16889,16888,16889,16888
15678,16888,16887,16888,16887
15679,16887,16886,16887,16886
15680,16886,16885,16886,16885
15681,16885,16884,16885,16884
15682,16884,16883,16884,16883
15683,16883,16882,16883,16882
15684,16882,16881,16882,16881
15685,16881,16880,16881,16880
15686,16880,16879,16880,16879
15687,16879,16878,16879,16878
15688,16878,16877,16878,16877
15689,16877,16876,16877,16876
15690,16876,16875,16876,16875
15691,16875,16874,16875,16874
15692,16874,16873,16874,16873
15693,16873,16872,16873,16872
15694,16872,16871,16872,16871
15695,16871,16870,16871,16870
15696,16870,16869,16870,16869
15697,16869,16868,16869,16868
15698,16868,16867,16868,16867
15699,16867,16869,16869,16867
15700,16869,16870,16870,16869
15701,16870,16871,16871,16870
15702,16871,16872,16872,16871
15703,16872,16873,16873,16872
15704,16873,16874,16874,16873
15705,16874,16875,16875,16874
15706,16875,16876,16876,16875
15707,16876,16877,16877,16876
15708,16877,16878,16878,16877
15709,16878,16879,16879,16878
15710,16879,16880,16880,16879
15711,16880,16881,16881,16880
15712,16881,16882,16882,16881
15713,16882,16883,16883,16882
15714,16883,16884,16884,16883
15715,16884,16885,16885,16884
15716,16885,16886,16886,16885
15717,16886,16887,16887,16886
15718,16887,16888,16888,16887
15719,16888,16889,16889,16888
15720,16889,16890,16890,16889
15721,16890,16891,16891,16890
15722,16891,16892,16892,16891
15723,16892,16893,16893,16892
15724,16893,16894,16894,16893
15725,16894,16892,16894,16892
15726,16892,16891,16892,16891
15727,16891,16890,16891,16890
15728,16890,16889,16890,16889
15729,16889,16891,16891,16889
15730,16891,16889,16891,16889
15731,16889,16888,16889,16888
15732,16888,16887,16888,16887
15733,16887,16889,16889,16887
15734,16889,16890,16890,16889
15735,16890,16888,16890,16888
15736,16888,16887,16888,16887
15737,16887,16889,16889,16887
15738,16889,16887,16889,16887
15739,16887,16889,16889,16887
15740,16889,16890,16890,16889
15741,16890,16891,16891,16890
15742,16891,16892,16892,16891
15743,16892,16893,16893,16892
15744,16893,16894,16894,16893
15745,16894,16895,16895,16894
15746,16895,16896,16896,16895
15747,16896,16894,16896,16894
15748,16894,16893,16894,16893
15749,16893,16892,16893,16892
15750,16892,16891,16892,16891
15751,16891,16893,16893,16891
15752,16893,16894,16894,16893
15753,16894,16895,16895,16894
15754,16895,16896,16896,16895
15755,16896,16897,16897,16896
15756,16897,16898,16898,16897
15757,16898,16896,16898,16896
15758,16896,16895,16896,16895
15759,16895,16897,16897,16895
15760,16897,16898,16898,16897
15761,16898,16896,16898,16896
15762,16896,16895,16896,16895
15763,16895,16894,16895,16894
15764,16894,16896,16896,16894
15765,16896,16894,16896,16894
15766,16894,16893,16894,16893
15767,16893,16892,16893,16892
15768,16892,16891,16892,16891
15769,16891,16890,16891,16890
15770,16890,16892,16892,16890
15771,16892,16893,16893,16892
15772,16893,16894,16894,16893
15773,16894,16895,16895,16894
15774,16895,16896,16896,16895
15775,16896,16897,16897,16896
